Swiss_German_North,0.133471,0.145612,0.053657,0.024114,0.042039,0.010145,0.003309,0.005045,0.008271,0.014780,-0.004845,0.005559,-0.012319,-0.003526,0.008183,0.001769,-0.001731,0.000810,0.003445,0.000612,0.002538,-0.000399,-0.000572,0.004263,0.000372
Ukrainian,0.135184,0.127108,0.071447,0.057436,0.039198,0.021840,0.010095,0.012546,-0.000508,-0.017020,-0.003032,-0.006754,0.012260,0.022095,-0.009903,-0.002043,0.003078,-0.001492,0.003254,0.000499,-0.001844,-0.004535,0.003055,-0.002139,0.001165
Upper_Silesia,0.138025,0.132135,0.076825,0.061812,0.047139,0.024200,0.008074,0.011199,0.003705,-0.013118,-0.005161,-0.006581,0.009728,0.026010,-0.006983,0.000264,0.002997,0.000078,0.006418,0.003482,0.003642,-0.009235,0.003982,0.001202,0.004422
Welsh,0.135411,0.141540,0.064706,0.041885,0.044635,0.016319,0.003769,0.006256,0.008327,0.008098,-0.005694,0.004458,-0.011065,-0.006393,0.016643,0.004596,-0.006602,0.001422,0.002794,0.002352,0.005030,0.001123,-0.000955,0.007901,0.000103
Amerindian,0.051644,-0.295083,0.114902,0.090776,-0.101007,-0.012895,-0.273317,-0.324419,-0.011285,-0.015289,-0.002059,-0.003531,0.003218,0.018887,-0.009080,0.002855,0.005744,0.000525,0.002737,0.000896,0.000740,0.002583,0.001136,0.002639,0.002268
Armenian,0.107343,0.135002,-0.059021,-0.052521,-0.036426,-0.010784,0.005301,-0.005363,-0.037237,-0.009274,0.001748,0.003078,-0.004854,0.001802,-0.001403,-0.000398,0.001333,0.000585,0.000371,-0.002313,0.001669,-0.001304,-0.000264,-0.003598,0.001007
Assyrian,0.093620,0.136498,-0.061503,-0.068538,-0.031214,-0.019572,0.001762,-0.006033,-0.020815,-0.003028,0.004876,-0.002024,0.006245,0.002014,-0.004249,0.005487,-0.000827,0.001642,0.001161,-0.003000,0.001444,0.000122,-0.000954,-0.002009,0.001176
Chinese,0.022117,-0.466132,-0.008514,-0.068568,0.076633,0.034740,0.003576,-0.001009,-0.013416,0.000914,-0.067306,-0.008583,0.010430,-0.005866,-0.007150,0.000610,0.001601,-0.002254,-0.006622,-0.008510,0.011343,0.016159,0.014757,-0.000020,0.013201
Indian,0.054892,-0.052866,-0.159286,0.110906,-0.081358,0.064720,0.002175,0.013280,0.032800,0.020909,-0.007051,0.000388,-0.000670,-0.001439,-0.000482,0.000514,0.000573,-0.000595,-0.000391,-0.002325,0.000723,0.000449,0.000950,0.000545,0.000918
Levantine,0.083867,0.146055,-0.051858,-0.082156,-0.015710,-0.028651,-0.002701,-0.005114,0.002330,0.005804,0.006961,-0.006477,0.015276,0.001956,-0.005591,0.008380,-0.002934,0.000865,0.000708,-0.000390,-0.000209,0.001588,-0.001079,0.000520,0.000753
Nepalese,0.073427,-0.036856,-0.105138,0.084798,-0.064853,0.051523,0.000890,0.008678,0.012039,0.004136,-0.007712,-0.000198,0.000405,-0.003068,0.001622,0.000998,-0.000485,-0.001424,-0.001170,-0.002706,-0.001529,0.001626,0.002028,0.000235,0.000679
North-African,-0.049137,0.135605,-0.009191,-0.064973,0.019682,-0.027401,-0.017902,0.006757,0.049016,0.017730,0.004643,-0.005328,0.016335,-0.008665,0.010857,-0.004832,-0.000999,-0.010532,-0.015541,0.004369,-0.003713,-0.012344,0.007978,-0.002262,0.002066
Sub-Saharan_African,-0.663059,0.071069,0.020140,0.013115,0.002476,0.012226,-0.027623,0.039299,-0.039012,0.028693,0.004690,-0.003925,0.012603,0.001529,0.007564,-0.005485,0.004687,0.001618,-0.001723,0.000138,0.000564,-0.003415,0.001107,0.000234,0.000620
Turkish,0.107597,0.105718,-0.007661,-0.017026,-0.011920,-0.002710,0.006400,0.001119,-0.022008,-0.008447,0.000781,0.001797,-0.002493,-0.002566,-0.000947,-0.001216,0.001240,-0.001157,-0.001543,-0.000967,-0.003148,0.001966,0.000135,-0.001489,-0.001318
Albanian_Kosovo,0.125359,0.150546,0.021863,-0.012084,0.028580,-0.001965,0.003708,0.002679,0.003019,0.018407,-0.002444,0.003994,-0.007500,0.007128,-0.009444,-0.002111,0.005842,0.000171,0.005790,-0.003766,-0.003436,-0.003084,0.001001,-0.001215,0.000691
Albanian_Montenegro,0.125377,0.148423,0.025619,-0.007610,0.028946,-0.000758,0.003832,0.003657,0.003677,0.015873,-0.002066,0.003181,-0.006315,0.005949,-0.008088,-0.001930,0.005056,-0.000284,0.004464,-0.002484,-0.003030,-0.002144,0.000857,-0.001003,0.000360
Albanian_North_Macedonia,0.122855,0.149721,0.019622,-0.015133,0.026242,-0.003416,0.003407,0.002959,0.003722,0.017171,-0.001540,0.002835,-0.004794,0.006082,-0.010602,-0.001326,0.005723,0.000094,0.005594,-0.004284,-0.005624,-0.002005,0.001738,0.000082,-0.000164
Albanian_North,0.123207,0.151610,0.017689,-0.017746,0.027337,-0.004362,0.003002,0.002075,0.004433,0.020186,-0.001950,0.003894,-0.007063,0.006061,-0.009483,-0.001277,0.005682,0.000351,0.005689,-0.004008,-0.003684,-0.002787,0.000761,-0.001084,0.000632
Albanian_South,0.120727,0.151863,0.013287,-0.023299,0.024482,-0.006305,0.002869,0.001592,0.004202,0.021089,-0.001340,0.004253,-0.007356,0.003856,-0.009262,-0.001086,0.005516,0.000047,0.005275,-0.004505,-0.004788,-0.001767,0.000598,-0.000824,0.000171
Basque_France,0.128744,0.155554,0.054235,0.009137,0.054135,0.002009,-0.001654,0.002932,0.028498,0.040740,-0.005518,0.010796,-0.021869,-0.018162,0.015654,0.001300,-0.006936,0.000809,-0.001928,-0.002037,0.007116,0.001002,-0.005239,-0.004991,0.000833
Basque_Spain,0.128857,0.156036,0.053386,0.007897,0.054775,0.001314,-0.001567,0.002869,0.028716,0.041685,-0.005813,0.010922,-0.021932,-0.016975,0.014437,0.000901,-0.006416,0.000917,-0.001447,-0.002434,0.006655,0.000846,-0.005333,-0.005483,0.000669
Belarusian_East,0.137812,0.125179,0.078222,0.068411,0.041493,0.026091,0.010762,0.013788,-0.001503,-0.024001,-0.003416,-0.009876,0.017553,0.029631,-0.012209,-0.001712,0.003378,-0.001347,0.004419,0.001814,-0.000103,-0.007630,0.004642,-0.001718,0.002999
Belarusian_Polesia,0.137217,0.128790,0.076561,0.063910,0.044330,0.024757,0.009855,0.012889,0.001230,-0.019350,-0.004059,-0.009188,0.016020,0.031620,-0.013243,-0.001949,0.003897,-0.001049,0.006188,0.001850,0.000149,-0.009306,0.004965,-0.001434,0.003989
Belarusian_West,0.137386,0.127214,0.077752,0.064994,0.043179,0.024645,0.010013,0.013027,0.000289,-0.020554,-0.003617,-0.009035,0.015871,0.028969,-0.012258,-0.001970,0.003559,-0.001227,0.004889,0.001797,-0.000208,-0.007711,0.004614,-0.001639,0.003079
Belgian-2,0.134039,0.144437,0.058375,0.031799,0.044145,0.012803,0.003242,0.005109,0.009697,0.013982,-0.005478,0.005787,-0.013376,-0.005935,0.013984,0.003465,-0.004476,0.001237,0.003345,0.001761,0.004928,0.000313,-0.001534,0.006389,0.000344
Bulgarian-2,0.124772,0.142229,0.027298,0.001408,0.025661,0.001852,0.004902,0.004481,-0.000579,0.005008,-0.001850,-0.000357,0.000712,0.011431,-0.009640,-0.001241,0.004784,-0.000289,0.004326,-0.001692,-0.003043,-0.003254,0.002011,-0.000789,0.000474
Carpathian_Rusyns,0.135312,0.133884,0.065915,0.047272,0.041592,0.018423,0.008270,0.010418,0.002375,-0.008881,-0.003892,-0.005097,0.008748,0.021733,-0.010384,-0.001681,0.003928,-0.000622,0.005275,0.000370,-0.001601,-0.005745,0.003606,-0.000841,0.001565
Cyprus,0.101693,0.151081,-0.035720,-0.069814,-0.004582,-0.023141,-0.000221,-0.003693,-0.001763,0.016150,0.004500,0.000083,0.001576,0.001946,-0.009873,0.002287,0.002334,0.000368,0.001953,-0.002729,-0.000644,0.000424,-0.001443,-0.002542,0.001242
Czech_Moravia,0.135921,0.136652,0.066039,0.046969,0.043255,0.018690,0.007077,0.009151,0.003258,-0.004863,-0.004917,-0.002557,0.003151,0.016080,-0.002755,0.000107,0.001358,0.000147,0.005103,0.001375,0.001574,-0.005230,0.002433,0.001782,0.001799
Estonian-2,0.137128,0.113776,0.085669,0.076557,0.038937,0.026931,0.010395,0.014803,0.000699,-0.025871,-0.000533,-0.009745,0.017350,0.020052,-0.006937,0.000151,0.000103,-0.001380,0.002201,0.002270,0.002053,-0.003693,0.003295,0.000623,0.002771
Finnish_Southwest,0.134759,0.099948,0.087212,0.076833,0.032415,0.023512,0.009043,0.014425,0.003337,-0.022347,0.003070,-0.006986,0.012393,0.003439,0.000595,0.001013,-0.003434,-0.001449,-0.001424,0.002780,0.004123,0.002900,0.001118,0.003857,0.001154
Finnish_Northeast,0.134621,0.085374,0.095803,0.084514,0.029675,0.022395,0.011679,0.018305,0.002571,-0.029385,0.005991,-0.009433,0.017499,0.005802,-0.001058,0.000489,-0.003995,-0.001545,-0.001748,0.003761,0.006237,0.001071,0.001274,0.004916,0.002425
Finnish_Southeast_Ingria,0.132653,0.090897,0.094444,0.082724,0.034036,0.026620,0.009563,0.016262,0.002057,-0.029447,0.002952,-0.010904,0.018557,0.013589,-0.004513,0.000841,-0.001311,-0.001252,-0.000020,0.005063,0.007471,-0.002623,0.003337,0.004014,0.004960
Finnish_Central,0.1308967,0.0877419,0.0884347,0.0778107,0.0303441,0.024403,0.0102464,0.0144688,0.0028839,-0.0239822,0.003183,-0.0058749,0.012324,0.0055187,0.0023071,0.0003977,-0.0068191,-0.0003293,0.0000125,0.0025263,0.0072247,-0.0019412,0.0016516,0.0083142,0.0040116
East_Finnish,0.12615392,0.077011,0.093148667,0.082741833,0.027671667,0.022078833,0.0084210833,0.014499333,0.0041755833,-0.030752417,0.0062925833,-0.00925425,0.018111833,0.0024885,-0.0021940833,0.0055245833,0.0060736667,-0.00115075,-0.0023883333,0.0055964167,0.0094105,0.001288,0.0021671667,0.00603475,0.0030235
North_Finnish,0.12988467,0.07797,0.093819333,0.080211667,0.026979222,0.024077556,0.0087996667,0.015871111,0.0047495556,-0.027780889,0.0043845556,-0.0069436667,0.016633333,0.0074927778,0.00033177778,-0.0077048889,-0.016471889,0.0016468889,-0.00065655556,0.0032514444,0.0086236667,0.00012377778,0.00054766667,0.0063058889,0.0055083333
Finnish_Southeast,0.13120682,0.088258455,0.088897818,0.078342182,0.033069091,0.020485636,0.0091864545,0.013929273,0.0025844545,-0.021487182,0.0028935455,-0.0058720909,0.011622636,0.0032779091,0.0026034545,0.012909364,0.011568455,0.00013809091,-0.0016912727,0.0067077273,0.0080539091,-0.0010118182,0.0016470909,0.00838,-0.00040272727
Saami_Finland,0.118376,-0.008463,0.107228,0.076766333,-0.0027696667,0.008274,0.0094,0.014307,0.00047733333,-0.028307333,0.020515,-0.0070436667,0.017591667,-0.0099086667,-0.00027133333,-0.0064526667,-0.013038333,-0.00029566667,-0.0035616667,0.0017923333,0.016429667,-0.000041333333,-0.0037796667,0.0042176667,-0.00012
Saami_Sweden,0.11119638,-0.031637846,0.11142462,0.079880385,-0.0099425385,0.0085597692,0.0080806154,0.014324769,0.0030206923,-0.031863308,0.022084692,-0.0073434615,0.017622,-0.021119846,-0.0034139231,0.0037737692,0.0021763846,-0.0018516154,-0.0064200769,0.0044348462,0.014887077,0.0017216154,-0.0018201538,0.0031513846,0.00057107692
French_Brittany2,0.135230,0.144965,0.062453,0.035662,0.045230,0.014199,0.002475,0.005124,0.010331,0.013727,-0.005971,0.006012,-0.014425,-0.011507,0.017507,0.005563,-0.005331,0.001672,0.001969,0.001870,0.004264,0.002248,-0.001219,0.007837,-0.000984
French_Corsica,0.118027,0.156477,0.014390,-0.029488,0.030698,-0.010533,-0.000854,0.000362,0.014770,0.034177,-0.000533,0.007427,-0.013703,-0.008206,-0.000448,0.000845,0.001482,-0.000049,0.001613,-0.004068,0.000519,-0.000045,-0.002296,-0.002183,0.000949
French-2,0.131706,0.147495,0.054468,0.021500,0.045375,0.008391,0.002045,0.004661,0.013641,0.020765,-0.004653,0.006522,-0.013964,-0.007606,0.010277,0.002522,-0.002520,0.000752,0.002124,-0.000125,0.002956,0.000141,-0.001473,0.003278,0.000023
French_Central,0.131513,0.150538,0.050199,0.014171,0.045700,0.006023,0.001697,0.003577,0.014515,0.026475,-0.004854,0.008363,-0.017197,-0.008178,0.009534,0.002429,-0.001457,0.001144,0.003300,-0.001099,0.003447,-0.000311,-0.002321,0.002441,0.000434
French_Northwest,0.133853,0.146102,0.058982,0.029910,0.045845,0.011811,0.002941,0.005466,0.011831,0.016379,-0.005365,0.006125,-0.013444,-0.006979,0.013604,0.003132,-0.004625,0.000959,0.002563,0.000897,0.003905,0.000721,-0.001756,0.005427,-0.000149
French_Southwest,0.129566,0.155138,0.052942,0.009601,0.052997,0.002651,-0.000814,0.003072,0.025676,0.037658,-0.005973,0.009864,-0.019959,-0.014022,0.012807,0.001286,-0.005015,0.001040,-0.000420,-0.002088,0.005566,0.000569,-0.004692,-0.003816,0.000149
Greek_Andros,0.109995,0.149905,-0.006611,-0.042806,0.013699,-0.014260,-0.000146,-0.001468,0.003405,0.021520,0.000753,0.003461,-0.006096,0.001177,-0.007222,-0.000839,0.003795,-0.000481,0.002347,-0.002213,-0.001712,-0.001530,-0.000190,-0.001758,0.001079
Greek_Azov,0.114429,0.133992,-0.010844,-0.027192,-0.004321,-0.006139,0.004884,-0.000280,-0.018003,-0.000050,0.000744,0.002613,-0.004083,0.001227,-0.005459,-0.002014,0.003664,-0.000449,0.000431,-0.002039,-0.002359,0.001106,0.000144,-0.002324,-0.001081
Greek_Central,0.120787,0.149128,0.010850,-0.024529,0.022483,-0.006742,0.002583,0.001034,0.003338,0.018341,-0.001029,0.003435,-0.006419,0.003376,-0.007054,0.000406,0.004335,0.000512,0.004952,-0.001833,-0.003085,-0.000906,-0.000012,-0.000690,-0.000111
Greek_Chios,0.111819,0.151319,-0.014135,-0.047477,0.007120,-0.014608,0.001705,-0.001653,-0.003098,0.016995,0.001369,0.002840,-0.004258,0.003439,-0.009573,-0.000766,0.004235,0.000447,0.003301,-0.003393,-0.001577,-0.001048,-0.000249,-0.002317,0.000647
Greek_Crete,0.109305,0.150603,-0.015434,-0.051045,0.006649,-0.016850,0.000688,-0.001787,0.000859,0.017627,0.002230,0.001935,-0.002503,-0.000354,-0.006744,0.001759,0.002782,0.000367,0.002265,-0.001554,-0.001863,0.000980,-0.001077,-0.000988,-0.000319
Greek_Cyclades,0.115249,0.148870,-0.005326,-0.034601,0.009171,-0.009584,0.002152,-0.001144,-0.004969,0.013180,0.000000,0.003182,-0.004924,0.001481,-0.004876,0.001508,0.003029,0.000981,0.003623,-0.003509,-0.001644,-0.000971,-0.000050,0.000658,0.000186
Greek_Dodecanese,0.109116,0.150523,-0.021776,-0.055175,0.002513,-0.017473,0.000774,-0.002756,-0.003711,0.016736,0.002204,0.002564,-0.003952,0.002493,-0.008890,-0.000861,0.003456,-0.000045,0.002290,-0.002319,-0.001028,-0.000363,-0.000769,-0.002322,0.000708
Greek_Euboea,0.119125,0.150732,0.011168,-0.024085,0.021461,-0.006962,0.002566,0.001411,0.003232,0.018895,-0.000578,0.003550,-0.005348,0.001588,-0.007759,0.000477,0.004735,0.000473,0.003784,-0.005025,-0.003995,-0.000820,0.000144,-0.001135,-0.000592
Greek_Ikaria,0.111030,0.151565,-0.014397,-0.050511,0.007894,-0.016337,0.001101,-0.001447,0.000344,0.019445,0.001840,0.002903,-0.004654,0.000426,-0.008289,0.000096,0.003796,0.000077,0.002348,-0.002450,-0.001681,0.000620,-0.001236,-0.002406,0.000027
Greek_Istanbul,0.121026,0.147171,0.003086,-0.023895,0.012005,-0.005372,0.004834,0.000430,-0.008908,0.009268,-0.000689,0.003426,-0.005825,0.006342,-0.007806,-0.002744,0.004440,0.000923,0.004333,-0.002002,-0.001036,-0.000722,0.000053,-0.000900,-0.000686
Greek_Kalymnos,0.111555,0.152248,-0.016920,-0.050282,0.005503,-0.015453,0.001556,-0.002443,-0.004189,0.016973,0.001431,0.002955,-0.003792,0.003051,-0.009173,0.000260,0.003884,0.000953,0.003939,-0.004496,-0.002173,-0.000883,-0.000236,-0.001222,0.000233
Greek_Kythira,0.111358,0.152695,-0.011499,-0.047920,0.009784,-0.015043,0.000848,-0.001784,-0.000251,0.021649,0.000956,0.004744,-0.007956,-0.001605,-0.006443,0.000281,0.004618,0.000189,0.002502,-0.003155,-0.002041,-0.000368,-0.000742,-0.001488,0.000056
Greek_Macedonia,0.121135,0.148139,0.012260,-0.018451,0.020332,-0.004207,0.003616,0.001657,-0.001023,0.012448,-0.001221,0.002129,-0.003597,0.008256,-0.009341,-0.001249,0.004990,0.000208,0.004864,-0.002484,-0.002568,-0.002799,0.000966,-0.001485,0.000816
Greek_Peloponnese,0.118954,0.149761,0.007642,-0.026101,0.019535,-0.007527,0.002260,0.000696,0.002100,0.016108,-0.000484,0.002220,-0.003541,0.005032,-0.008186,0.000246,0.003979,0.000436,0.004527,-0.002876,-0.002785,-0.001552,0.000352,-0.000549,0.000299
Greek_Pontic,0.108216,0.146124,-0.044944,-0.062680,-0.021145,-0.016953,0.005094,-0.005236,-0.031894,0.002067,0.002469,0.005720,-0.009979,0.005133,-0.009144,-0.007044,0.006009,-0.000019,0.000598,-0.001657,0.003301,-0.001051,-0.000907,-0.005705,0.001277
Greek_Thrace,0.120849,0.152111,0.005118,-0.022763,0.018031,-0.004635,0.003880,-0.000214,-0.005873,0.014404,-0.002956,0.004691,-0.008183,0.008513,-0.006503,-0.001984,0.004251,0.001419,0.006232,-0.004037,-0.000795,-0.003234,0.000286,-0.000240,0.000208
Hungarian-2,0.132151,0.133023,0.056209,0.037643,0.037718,0.014705,0.006376,0.008004,0.001897,-0.003243,-0.003918,-0.001743,0.002162,0.012884,-0.003195,-0.000322,0.001637,-0.000316,0.004090,0.000874,-0.000129,-0.003880,0.002261,0.001360,0.001059
Italian_Aosta,0.128962,0.151855,0.040656,0.005143,0.040676,0.002701,0.001475,0.002707,0.012111,0.025279,-0.004222,0.007644,-0.015690,-0.007311,0.007378,0.001700,-0.001161,0.001057,0.003138,-0.001521,0.001838,0.000219,-0.001734,0.002665,-0.000008
Italian_Apulia,0.113073,0.151356,-0.004875,-0.040214,0.015718,-0.013941,0.000310,-0.001229,0.004286,0.022255,0.000475,0.003805,-0.006724,0.000041,-0.005873,0.000689,0.003610,0.000247,0.002759,-0.002060,-0.000697,-0.000790,-0.001273,-0.001636,0.000621
Italian_Calabria,0.106960,0.153306,-0.013729,-0.052604,0.010525,-0.017533,-0.000343,-0.001753,0.004562,0.022936,0.002078,0.002984,-0.004163,-0.000610,-0.007458,0.000590,0.003342,-0.000018,0.001737,-0.002999,-0.001493,-0.000891,-0.000661,-0.002319,0.000597
Italian_Campania,0.110459,0.153839,-0.009300,-0.047374,0.012990,-0.015450,0.000047,-0.001409,0.004548,0.024164,0.001374,0.003974,-0.006299,-0.001646,-0.006618,0.000933,0.003309,0.000230,0.002508,-0.004259,-0.001570,-0.000686,-0.000942,-0.001633,0.000710
Italian_Friuli,0.126284,0.149514,0.035270,0.000517,0.035992,0.001462,0.002240,0.003632,0.010189,0.018974,-0.002790,0.003673,-0.007537,0.001222,-0.000907,0.000887,0.001340,0.000284,0.003893,-0.001570,-0.000562,-0.001671,-0.000017,0.001311,0.000530
Italian_Lazio,0.116179,0.154878,0.005223,-0.034887,0.021942,-0.011183,-0.000209,-0.000804,0.007691,0.027339,-0.000416,0.005948,-0.010288,-0.005777,-0.001510,0.001826,0.001914,0.000665,0.002342,-0.004234,-0.001428,-0.000271,-0.001092,0.000064,-0.000149
Italian_Marche,0.120426,0.153428,0.016369,-0.023656,0.028643,-0.007838,-0.000022,0.000329,0.011184,0.029151,-0.001005,0.006469,-0.012222,-0.007000,-0.001134,0.001902,0.002231,0.000490,0.003145,-0.003959,-0.001488,0.000838,-0.001377,0.000093,-0.000063
Italian_Sardinia,0.125104,0.172188,0.030690,-0.055800,0.064853,-0.025093,-0.005551,0.001444,0.047255,0.086048,0.000667,0.019083,-0.031343,-0.014797,-0.016161,-0.005572,0.012288,-0.002041,-0.001647,-0.013825,-0.002133,-0.001574,-0.008371,-0.024352,0.002440
Italian_Tuscany,0.121695,0.154524,0.018749,-0.020651,0.030567,-0.006511,0.000407,0.000610,0.010400,0.028616,-0.001718,0.007115,-0.013478,-0.006097,0.001063,0.000969,0.001362,0.000446,0.002519,-0.002851,0.000809,-0.000100,-0.002043,-0.000303,0.000285
Italian_Veneto,0.128490,0.149838,0.037400,0.003722,0.037425,0.002614,0.002977,0.003680,0.008904,0.021021,-0.003505,0.005863,-0.011775,-0.000224,0.000592,-0.000675,0.001562,0.000365,0.003603,-0.001710,0.001212,-0.001044,-0.001315,-0.000098,0.000229
Italian_Sicily_Agrigento,0.103378,0.149525,-0.010758,-0.046652,0.012336,-0.015984,-0.001514,-0.001320,0.009958,0.022850,0.002077,0.001569,-0.001056,-0.002834,-0.004624,0.003531,0.001154,0.000347,0.001284,-0.003132,-0.001944,-0.000115,-0.000769,-0.000867,-0.000007
Italian_Sicily_Caltanisetta,0.104882,0.152182,-0.010405,-0.047947,0.012814,-0.016815,-0.001004,-0.001404,0.007200,0.022070,0.001666,0.002358,-0.003037,-0.001893,-0.004193,0.002021,0.001596,0.000047,0.001206,-0.002570,-0.000940,-0.000889,-0.000587,-0.000864,0.000398
Italian_Sicily_Catania,0.103974,0.151336,-0.012497,-0.050646,0.011101,-0.017373,-0.000950,-0.001336,0.006437,0.021911,0.001961,0.002549,-0.003772,-0.001501,-0.005645,0.000445,0.002520,-0.000490,0.000569,-0.001956,-0.001577,-0.000853,-0.000448,-0.001642,0.000511
Italian_Sicily_Messina,0.102789,0.152640,-0.013548,-0.052562,0.011047,-0.017965,-0.001129,-0.001486,0.007375,0.022443,0.002286,0.001917,-0.002065,-0.000664,-0.006304,0.001160,0.002372,-0.000292,0.000737,-0.002634,-0.001300,-0.001527,-0.000322,-0.002021,0.000830
Italian_Sicily_Palermo,0.104240,0.152273,-0.009247,-0.047745,0.013089,-0.016340,-0.001037,-0.001289,0.007510,0.022760,0.001776,0.002837,-0.004109,-0.002808,-0.003648,0.001205,0.001708,-0.000314,0.000180,-0.002112,-0.000413,-0.001026,-0.000796,-0.001669,0.000612
Italian_Sicily_Ragusa,0.102336,0.151660,-0.008644,-0.046227,0.014037,-0.016071,-0.000458,-0.000970,0.007936,0.021894,0.001633,0.001804,-0.002146,-0.000021,-0.005709,0.001647,0.002049,-0.000128,0.001668,-0.002445,-0.001447,-0.001105,-0.000626,-0.001211,0.000581
Italian_Sicily_Trapani,0.106706,0.153029,-0.006199,-0.045556,0.015249,-0.015416,-0.000942,-0.001185,0.008400,0.024003,0.001470,0.003139,-0.004615,-0.003135,-0.003724,0.001974,0.001787,0.000051,0.001101,-0.002954,-0.001165,-0.000891,-0.000797,-0.001031,0.000609
Karelian,0.132718,0.082992,0.094619,0.082050,0.026931,0.023397,0.010768,0.016645,0.000588,-0.031133,0.005624,-0.010745,0.019837,0.007856,-0.006432,-0.000027,-0.001574,-0.001765,-0.001414,0.002521,0.002450,0.000909,0.003020,0.001902,0.001813
Latvian2,0.138702,0.122968,0.085779,0.078253,0.045397,0.029676,0.010931,0.014636,-0.000431,-0.029586,-0.003396,-0.013104,0.022836,0.038928,-0.015193,-0.001601,0.004094,-0.001429,0.005872,0.003882,0.003776,-0.012201,0.005664,-0.002690,0.006607
Lithuanian,0.138736,0.126190,0.083896,0.077881,0.047634,0.030473,0.010686,0.013790,-0.001021,-0.029986,-0.005059,-0.013615,0.023766,0.046433,-0.016437,-0.002409,0.003953,-0.000869,0.008403,0.004140,0.004453,-0.015475,0.006537,-0.001600,0.007628
Maltese,0.098198,0.151556,-0.011087,-0.052233,0.012548,-0.018225,-0.001746,-0.001427,0.010334,0.022118,0.002564,0.001194,-0.001148,-0.001889,-0.004629,0.000780,0.001188,0.000597,-0.000622,-0.001198,-0.001725,-0.000979,-0.000053,-0.001560,0.000470
Montenegrin,0.128966,0.143986,0.037623,0.010079,0.031970,0.005834,0.005184,0.005354,0.001688,0.007090,-0.002919,0.000659,-0.002024,0.010733,-0.008212,-0.001371,0.004755,0.000075,0.005265,-0.001322,-0.002121,-0.003404,0.002114,0.000125,0.000741
North_Macedonian-2,0.125074,0.144944,0.029736,0.000626,0.027476,0.002110,0.004345,0.004402,0.002343,0.008963,-0.001547,0.000438,-0.000809,0.007619,-0.009399,0.000199,0.004905,0.000644,0.004772,-0.003105,-0.002684,-0.002254,0.001790,-0.000582,0.000647
Norwegian-2,0.136954,0.134034,0.071968,0.053185,0.043420,0.019758,0.005242,0.007994,0.006264,-0.000259,-0.004722,0.001761,-0.005886,-0.003233,0.014883,0.004866,-0.006586,0.001207,0.002929,0.002918,0.005120,0.001521,-0.000535,0.008470,0.000255
Norwegian_North,0.135699,0.112563,0.081534,0.065119,0.035393,0.021289,0.006656,0.010611,0.004187,-0.011947,-0.000245,-0.002344,0.002894,-0.002845,0.009515,0.003632,-0.005941,0.000017,0.000344,0.002639,0.004202,0.003018,0.000058,0.006857,0.000135
Polish-2,0.137715,0.129920,0.076239,0.062562,0.044187,0.024135,0.009384,0.012118,0.001185,-0.017221,-0.004354,-0.007805,0.013089,0.026732,-0.009942,-0.000947,0.003278,-0.000707,0.005441,0.002079,0.000451,-0.007510,0.004279,-0.000495,0.002969
Polish_Kashubian,0.137250,0.132692,0.076380,0.063806,0.046846,0.025043,0.008234,0.010991,0.002188,-0.015352,-0.005686,-0.006812,0.010510,0.027161,-0.004567,0.000063,0.000747,0.000104,0.006285,0.003490,0.004750,-0.009184,0.003513,0.001552,0.004295
Polish_Mazovia,0.138326,0.130869,0.078030,0.065322,0.046457,0.025395,0.009214,0.012079,0.001736,-0.017868,-0.005161,-0.008303,0.013698,0.029784,-0.009523,-0.000469,0.003189,-0.000413,0.006341,0.002741,0.001804,-0.009257,0.004422,-0.000035,0.003851
Polish_North,0.138280,0.131500,0.076970,0.063987,0.045025,0.024769,0.008845,0.011759,0.002024,-0.015305,-0.004889,-0.006293,0.010117,0.021483,-0.003957,0.000543,0.000051,-0.000100,0.005325,0.001978,0.001376,-0.005561,0.003455,0.001987,0.002330
Polish_Podlasie_East_Mazovia,0.138520,0.129529,0.078855,0.068395,0.046402,0.026859,0.010011,0.012612,0.000606,-0.021037,-0.005303,-0.009616,0.016435,0.034996,-0.011944,-0.001114,0.003676,-0.000470,0.007272,0.002666,0.002020,-0.011049,0.004842,-0.000872,0.004760
Polish_SE_Carpathia,0.136267,0.130197,0.073269,0.056698,0.041859,0.021411,0.009334,0.012005,0.001726,-0.013907,-0.002943,-0.006395,0.011209,0.020929,-0.009239,-0.001492,0.002478,-0.000952,0.004048,0.000527,-0.000663,-0.005061,0.003706,-0.000912,0.001997
Polish_South,0.136597,0.132139,0.071495,0.055302,0.042794,0.021502,0.008068,0.010642,0.001620,-0.012469,-0.004217,-0.005814,0.009291,0.021892,-0.007769,-0.000475,0.002878,-0.000314,0.005250,0.001607,0.000510,-0.006543,0.004022,0.000666,0.002621
Polish_Sudovia,0.138920,0.125461,0.082993,0.073913,0.044786,0.027869,0.011764,0.014776,-0.000754,-0.027061,-0.003787,-0.011629,0.021562,0.035709,-0.014238,-0.002464,0.002717,-0.001588,0.005503,0.001377,-0.000420,-0.008781,0.004709,-0.002529,0.003366
Polish_Upper_Silesia,0.137037,0.132819,0.072464,0.056268,0.043810,0.021946,0.008238,0.010929,0.002133,-0.011915,-0.004443,-0.005610,0.008712,0.021514,-0.007026,-0.000122,0.002785,-0.000237,0.005379,0.001863,0.001009,-0.006660,0.003895,0.000770,0.002797
